,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,payment_Bank_transfer_auto,payment_Credit_card_auto,payment_Electronic_check,payment_Mailed_check,contract_Month_to_month,contract_One_year,contract_Two_year,gender_Female,gender_Male,SC_False,SC_True,IS_DSL,IS_Fiber_optic,IS_No
3203,1,0,72,1,2,2,2,2,2,2,2,0,88.05,6520.8,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3204,0,1,40,1,0,1,1,1,1,1,1,1,20.4,854.9,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True
3205,1,1,72,1,2,2,2,2,2,2,2,1,117.6,8308.9,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
3206,0,0,6,1,0,1,1,1,1,1,1,0,20.0,109.2,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3207,0,0,5,1,0,1,1,1,1,1,1,1,19.65,92.05,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True
3208,1,0,48,1,2,0,2,2,0,0,2,1,70.55,3420.5,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3209,0,0,1,1,2,0,0,0,0,2,2,1,93.85,93.85,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3210,1,1,64,1,0,2,0,0,2,2,0,0,65.8,4068.0,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
3211,0,0,17,1,0,1,1,1,1,1,1,0,20.05,337.9,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3212,1,0,40,1,0,0,2,2,0,0,0,1,80.0,3168.75,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3213,1,1,41,0,1,2,0,2,0,0,0,0,35.4,1412.4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
3214,0,0,51,1,2,0,2,0,0,0,0,1,79.6,3974.7,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False
3215,1,0,41,1,2,0,2,0,0,0,0,1,80.25,3439.0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3216,1,1,1,1,0,0,0,2,0,0,0,0,50.45,50.45,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3217,0,0,2,1,0,1,1,1,1,1,1,1,20.45,42.45,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3218,0,0,68,1,0,0,2,2,0,0,0,0,79.6,5461.45,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
3219,1,1,24,1,2,1,1,1,1,1,1,0,24.7,571.75,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3220,1,0,70,1,2,2,0,2,2,0,2,0,77.3,5498.2,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
3221,0,0,3,0,1,0,0,0,2,0,0,1,29.75,96.85,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3222,0,0,2,1,0,0,0,0,0,0,0,0,44.9,111.05,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
3223,1,0,3,0,1,0,2,0,0,0,0,0,29.8,94.4,0,False,True,False,False,True,False,False,False,True,True,False,True,False,False
3224,0,0,7,1,2,0,0,0,2,2,2,1,74.65,521.1,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3225,0,0,13,1,0,2,0,0,0,2,2,1,71.95,923.85,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3226,0,0,7,1,0,1,1,1,1,1,1,0,20.75,141.1,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3227,1,1,12,1,0,0,0,0,0,2,0,1,56.3,628.65,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3228,1,1,53,1,2,0,2,2,0,2,2,1,105.25,5576.3,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
3229,0,0,12,1,2,0,0,0,0,2,2,1,94.2,1046.1,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3230,1,1,63,1,0,1,1,1,1,1,1,0,19.55,1245.6,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
3231,0,0,15,1,0,2,2,2,2,2,2,0,84.45,1287.85,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3232,1,1,36,1,0,2,2,0,0,0,0,0,53.65,1939.35,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
3233,1,0,4,0,1,0,0,2,0,0,0,1,29.9,118.25,0,False,False,True,False,True,False,False,False,True,False,True,True,False,False
3234,1,1,24,1,0,1,1,1,1,1,1,0,19.7,452.55,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3235,0,0,61,0,1,2,2,2,2,0,0,0,43.7,2696.55,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
3236,0,0,16,1,2,0,2,0,0,0,0,0,55.3,875.35,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3237,1,1,65,1,0,1,1,1,1,1,1,1,19.85,1267.05,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True
3238,1,1,26,1,0,1,1,1,1,1,1,0,19.65,494.9,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
3239,0,0,16,1,0,0,0,0,2,0,0,1,49.45,799.0,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3240,1,0,54,1,2,2,2,0,0,2,2,0,106.55,5763.3,1,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3241,0,0,1,1,0,1,1,1,1,1,1,0,20.1,20.1,1,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3242,0,1,5,1,0,1,1,1,1,1,1,0,20.45,106.9,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
3243,0,0,19,0,1,0,2,0,0,0,2,1,39.7,710.05,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3244,0,0,10,1,2,2,0,0,0,0,0,1,54.5,568.2,0,False,True,False,False,True,False,False,False,True,True,False,True,False,False
3245,1,1,23,1,0,0,2,2,2,0,0,0,83.8,1900.25,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3246,0,0,3,1,0,0,0,0,0,2,0,0,55.15,159.15,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3247,0,0,72,1,2,0,2,2,2,2,2,1,111.6,8012.75,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
3248,1,0,10,1,2,0,0,0,0,0,2,1,86.65,856.65,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3249,1,1,10,1,0,0,2,2,0,0,0,1,55.55,551.3,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3250,1,0,11,1,0,1,1,1,1,1,1,1,20.55,184.95,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3251,0,0,37,1,2,2,2,0,0,2,2,1,106.75,4056.75,1,True,False,False,False,True,False,False,True,False,False,True,False,True,False
3252,1,1,17,1,2,2,0,0,2,0,0,1,62.1,1096.65,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
3253,1,1,36,1,2,2,0,2,0,2,2,1,104.5,3684.95,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3254,0,0,17,1,0,0,2,2,0,2,2,1,101.8,1752.45,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3255,1,1,66,1,2,2,2,0,2,2,2,1,110.6,7210.85,0,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3256,1,1,61,1,0,2,2,2,2,2,2,0,84.9,5264.5,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
3257,0,0,22,1,0,0,2,0,0,2,2,1,93.2,2157.3,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False
3258,0,0,1,0,1,0,0,0,0,0,0,1,24.4,24.4,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3259,0,0,6,1,0,0,0,0,0,0,0,0,70.55,433.95,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3260,0,0,31,1,0,0,2,0,2,0,0,1,78.45,2435.15,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3261,1,1,68,1,0,2,2,2,2,2,2,1,85.0,5607.75,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
3262,1,1,34,1,2,0,0,2,0,2,0,0,87.45,2874.15,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3263,1,1,52,1,0,0,2,2,2,0,0,0,85.8,4433.3,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3264,0,1,10,1,0,0,0,2,2,2,0,1,91.1,964.35,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3265,1,1,29,1,0,0,0,0,0,0,0,1,70.75,1974.8,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3266,1,1,72,1,0,1,1,1,1,1,1,0,20.1,1460.85,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
3267,1,1,47,1,0,1,1,1,1,1,1,0,20.05,951.55,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3268,1,1,24,1,2,2,0,0,0,2,2,0,74.8,1821.2,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
3269,0,0,65,1,2,1,1,1,1,1,1,0,24.8,1600.95,0,False,True,False,False,False,True,False,False,True,True,False,False,False,True
3270,0,0,4,1,2,0,0,0,2,2,2,1,100.85,399.25,0,False,False,False,True,True,False,False,True,False,True,False,False,True,False
3271,1,0,12,1,2,0,2,0,0,2,2,1,101.35,1218.55,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3272,0,0,1,1,2,2,0,0,0,0,0,1,81.7,81.7,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3273,0,0,33,1,0,0,0,0,0,0,0,0,68.25,2171.15,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3274,0,0,34,1,0,0,2,2,2,2,2,1,105.1,3634.8,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3275,1,0,14,1,0,1,1,1,1,1,1,0,20.4,292.4,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3276,0,0,4,1,0,0,0,0,0,0,2,1,79.15,317.25,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3277,1,1,13,1,0,1,1,1,1,1,1,0,20.0,218.55,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3278,1,1,65,1,2,0,2,0,2,2,2,1,79.4,5071.9,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3279,1,1,23,1,0,2,0,0,2,0,0,0,57.2,1423.35,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3280,1,0,55,1,0,2,2,2,0,0,0,0,58.6,3068.6,0,False,False,True,False,False,False,True,False,True,True,False,True,False,False
3281,1,0,49,1,0,0,2,0,0,2,2,1,94.8,4690.65,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False
3282,1,0,60,1,2,0,2,2,0,2,2,0,102.5,6157.6,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False
3283,1,1,69,1,0,1,1,1,1,1,1,1,20.35,1442.65,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3284,0,0,40,1,2,0,0,0,0,2,0,1,84.9,3369.05,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3285,1,0,67,1,0,2,2,0,2,0,2,1,69.2,4671.65,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
3286,0,0,35,1,2,0,0,0,0,2,2,1,95.45,3474.05,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3287,1,1,19,1,2,0,0,0,2,2,2,1,100.95,1875.55,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False
3288,1,1,13,1,0,1,1,1,1,1,1,0,20.85,272.35,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3289,0,1,41,1,2,0,2,0,0,2,0,1,88.5,3645.05,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3290,0,0,4,0,1,2,0,2,0,0,0,0,35.0,135.75,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3291,1,1,24,1,0,2,0,0,2,0,0,0,55.15,1319.85,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3292,0,0,5,0,1,0,2,0,0,2,2,1,50.95,229.4,0,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3293,0,0,5,1,2,0,2,0,0,0,2,1,64.0,370.25,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3294,1,1,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,False,False,False,True,True,False,False,True,False,True,False,False,True,False
3295,1,1,72,1,2,2,2,2,2,2,0,0,80.2,5714.2,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3296,0,0,24,1,0,0,0,2,0,0,0,1,49.3,1233.25,0,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3297,1,0,42,1,2,2,0,2,2,2,2,0,84.35,3571.6,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
3298,0,0,4,1,0,1,1,1,1,1,1,0,20.05,83.3,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3299,0,0,68,1,2,2,2,2,2,2,2,1,117.2,8035.95,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
3300,1,1,33,1,0,1,1,1,1,1,1,0,20.1,579.4,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3301,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3302,0,0,31,1,2,0,2,2,0,2,2,1,103.45,3066.45,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False
3303,0,0,4,1,2,0,2,0,0,0,0,0,77.95,305.55,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3304,1,0,69,1,2,0,2,2,2,2,2,1,109.95,7634.25,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False
3305,0,0,38,1,2,0,0,0,0,2,2,0,94.75,3653.0,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3306,1,1,3,1,0,0,2,0,2,0,0,1,80.0,241.3,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3307,1,1,48,1,2,0,2,0,2,2,2,0,79.65,3870.3,0,False,False,True,False,False,False,True,True,False,True,False,True,False,False
3308,1,0,15,1,2,1,1,1,1,1,1,0,25.2,387.9,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3309,0,0,25,1,0,1,1,1,1,1,1,0,19.9,527.5,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
3310,0,0,1,1,0,0,0,0,0,2,0,0,78.45,78.45,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3311,0,0,48,0,1,2,2,0,0,2,0,1,44.8,2104.55,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3312,0,0,1,1,0,1,1,1,1,1,1,0,20.3,20.3,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3313,0,0,1,1,0,1,1,1,1,1,1,0,19.2,19.2,0,False,False,True,False,True,False,False,False,True,True,False,False,False,True
3314,0,0,37,1,0,0,2,2,0,0,0,0,80.05,3019.1,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3315,1,0,66,1,2,0,2,2,2,2,2,1,107.35,7051.95,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False
3316,1,0,26,0,1,2,2,2,0,2,0,0,47.85,1190.5,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
3317,1,0,63,1,0,2,2,0,2,2,0,0,70.8,4448.8,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3318,0,0,10,0,1,0,0,2,0,0,0,0,29.5,255.25,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3319,0,0,2,1,0,2,0,0,0,2,2,1,70.75,146.9,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3320,1,0,18,1,0,2,0,0,0,0,2,1,59.1,1011.05,0,False,True,False,False,True,False,False,False,True,False,True,True,False,False
3321,1,0,64,1,2,1,1,1,1,1,1,0,25.55,1714.95,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3322,0,0,9,1,2,0,0,0,0,0,2,1,84.45,762.5,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3323,0,1,28,1,0,1,1,1,1,1,1,0,20.25,535.35,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3324,0,0,1,1,0,0,0,2,0,0,0,0,75.55,75.55,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3325,0,0,4,1,2,0,0,0,0,0,2,1,85.65,338.9,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3326,0,0,38,1,0,0,2,2,2,2,0,1,70.15,2497.35,1,False,True,False,False,False,True,False,False,True,False,True,True,False,False
3327,1,0,66,1,2,0,2,2,0,0,2,0,95.3,6273.4,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
3328,0,0,1,1,0,0,0,0,0,0,0,1,70.25,70.25,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3329,1,0,18,1,0,0,0,0,2,0,0,1,50.3,908.75,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3330,0,0,51,1,2,0,0,2,0,2,2,1,97.8,4913.3,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3331,1,1,0,1,0,1,1,1,1,1,1,0,19.85,,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
3332,0,0,1,1,0,0,0,0,0,0,0,0,46.3,46.3,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3333,0,1,12,1,0,1,1,1,1,1,1,0,19.35,212.3,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
3334,0,0,41,1,2,0,2,2,0,2,2,1,106.3,4443.45,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3335,0,0,12,1,2,1,1,1,1,1,1,0,25.0,316.2,0,False,False,True,False,True,False,False,False,True,True,False,False,False,True
3336,1,1,55,1,0,1,1,1,1,1,1,0,20.3,1079.05,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3337,0,0,7,1,2,0,0,0,0,0,0,1,75.35,564.65,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3338,0,0,12,1,0,0,0,2,2,0,2,1,89.4,1095.65,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3339,1,1,68,1,2,2,2,2,2,2,2,0,88.0,6161.9,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
3340,0,0,5,1,2,0,0,0,0,2,0,1,83.15,446.05,1,False,True,False,False,True,False,False,True,False,False,True,False,True,False
3341,0,0,49,1,0,0,0,0,0,0,0,0,43.8,2106.05,0,False,False,False,True,True,False,False,True,False,False,True,True,False,False
3342,0,0,40,0,1,2,2,2,0,2,2,0,62.05,2511.55,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3343,0,0,16,1,0,1,1,1,1,1,1,0,20.1,318.6,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
3344,0,0,10,1,2,0,0,0,0,0,0,1,74.15,811.8,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
3345,1,0,72,1,2,0,2,2,0,2,2,1,101.35,7323.15,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False
3346,0,0,2,1,2,0,0,0,0,0,2,1,84.05,186.05,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3347,1,1,23,1,0,1,1,1,1,1,1,0,20.9,454.0,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
3348,0,0,71,1,2,0,2,2,0,2,2,1,105.9,7521.95,0,False,False,True,False,False,True,False,True,False,False,True,False,True,False
3349,1,0,11,1,2,0,0,2,0,2,2,1,99.5,1056.95,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3350,0,0,1,1,0,0,0,0,0,0,0,1,44.15,44.15,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3351,0,0,16,1,0,0,2,0,2,0,0,1,53.9,834.15,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3352,0,0,1,1,2,0,0,0,0,0,2,1,85.45,85.45,1,False,False,False,True,True,False,False,True,False,True,False,False,True,False
3353,1,0,12,1,0,0,2,0,0,0,2,1,85.05,999.8,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
3354,0,0,54,0,1,2,0,0,2,0,2,0,44.1,2369.7,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
3355,1,0,68,1,2,0,2,2,2,0,0,0,90.2,6297.65,0,False,True,False,False,False,False,True,True,False,True,False,False,True,False
3356,1,1,4,1,2,0,0,0,0,0,0,0,50.85,239.55,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3357,0,1,1,1,0,0,0,2,0,0,2,0,59.2,59.2,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3358,0,0,27,1,0,2,0,0,2,0,0,0,53.45,1461.45,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
